Stepgroup Label,Stepgroup Loop,Group,Bidder Group,auctionPrice,highBid,myProfit,newBids,numBidders,rPrice,secondBid
rprice,33,,S.20,42,75,42,a:4:{i:0;d:75;i:1;d:42;i:2;d:27;i:3;d:5;},4,30,42
rprice,34,,S.20,10,91,10,a:1:{i:0;d:91;},1,10,0
rprice,35,,S.20,30,44,30,a:4:{i:0;d:44;i:1;d:26;i:2;d:9;i:3;d:1;},4,30,26
rprice,36,,S.20,70,78,70,a:10:{i:0;d:78;i:1;d:70;i:2;d:61;i:3;d:59;i:4;d:57;i:5;d:39;i:6;d:23;i:7;d:13;i:8;d:5;i:9;d:1;},10,50,70
rprice,37,,S.20,44,49,44,a:4:{i:0;d:49;i:1;d:44;i:2;d:13;i:3;d:3;},4,30,44
rprice,38,,S.20,0,13,0,a:4:{i:0;d:13;i:1;d:1;i:2;d:0;i:3;d:0;},4,40,1
rprice,39,,S.20,61,78,61,a:4:{i:0;d:78;i:1;d:61;i:2;d:16;i:3;d:3;},4,35,61
rprice,40,,S.20,0,1,0,a:1:{i:0;d:1;},1,10,0
rprice,41,,S.20,0,46,0,a:7:{i:0;d:46;i:1;d:33;i:2;d:18;i:3;d:13;i:4;d:4;i:5;d:1;i:6;d:0;},7,50,33
rprice,42,,S.20,0,1,0,a:1:{i:0;d:1;},1,10,0
rprice,43,,S.20,5,20,5,a:1:{i:0;d:20;},1,5,0
rprice,44,,S.20,30,75,30,a:4:{i:0;d:75;i:1;d:29;i:2;d:5;i:3;d:1;},4,30,29
rprice,45,,S.20,0,1,0,a:1:{i:0;d:1;},1,8,0
rprice,46,,S.20,94,100,94,a:10:{i:0;d:100;i:1;d:94;i:2;d:86;i:3;d:66;i:4;d:47;i:5;d:46;i:6;d:42;i:7;d:2;i:8;d:2;i:9;d:1;},10,50,94
rprice,47,,S.20,50,59,50,a:10:{i:0;d:59;i:1;d:44;i:2;d:37;i:3;d:11;i:4;d:9;i:5;d:9;i:6;d:8;i:7;d:8;i:8;d:0;i:9;d:0;},10,50,44
rprice,48,,S.20,51,100,51,a:7:{i:0;d:100;i:1;d:51;i:2;d:46;i:3;d:33;i:4;d:23;i:5;d:5;i:6;d:4;},7,40,51
rprice,49,,S.20,50,80,50,a:10:{i:0;d:80;i:1;d:42;i:2;d:37;i:3;d:24;i:4;d:22;i:5;d:9;i:6;d:8;i:7;d:7;i:8;d:0;i:9;d:0;},10,50,42
rprice,50,,S.20,30,46,30,a:4:{i:0;d:46;i:1;d:20;i:2;d:0;i:3;d:0;},4,30,20
rprice,51,,S.20,5,10,5,a:1:{i:0;d:10;},1,5,0
rprice,52,,S.20,33,46,33,a:7:{i:0;d:46;i:1;d:33;i:2;d:18;i:3;d:13;i:4;d:4;i:5;d:1;i:6;d:0;},7,30,33
rprice,53,,S.20,59,66,59,a:7:{i:0;d:66;i:1;d:59;i:2;d:59;i:3;d:47;i:4;d:25;i:5;d:3;i:6;d:0;},7,30,59
rprice,54,,S.20,94,94,94,a:7:{i:0;d:94;i:1;d:94;i:2;d:80;i:3;d:31;i:4;d:23;i:5;d:15;i:6;d:4;},7,30,94
rprice,55,,S.20,0,2,0,a:1:{i:0;d:2;},1,2,0
rprice,56,,S.20,0,0,0,a:1:{i:0;d:0;},1,5,0
rprice,57,,S.20,42,61,42,a:4:{i:0;d:61;i:1;d:42;i:2;d:3;i:3;d:0;},4,30,42
rprice,58,,S.20,42,44,42,a:7:{i:0;d:44;i:1;d:42;i:2;d:37;i:3;d:15;i:4;d:4;i:5;d:1;i:6;d:0;},7,40,42
rprice,59,,S.20,5,11,5,a:1:{i:0;d:11;},1,5,0
rprice,60,,S.20,0,1,0,a:1:{i:0;d:1;},1,1,0
rprice,1,,S.21,0,1,0,a:1:{i:0;d:1;},1,20,0
rprice,2,,S.21,59,66,59,a:7:{i:0;d:66;i:1;d:59;i:2;d:59;i:3;d:47;i:4;d:25;i:5;d:3;i:6;d:0;},7,20,59
rprice,3,,S.21,30,78,30,a:4:{i:0;d:78;i:1;d:10;i:2;d:0;i:3;d:0;},4,30,10
rprice,4,,S.21,0,0,0,a:1:{i:0;d:0;},1,5,0
rprice,5,,S.21,30,31,30,a:4:{i:0;d:31;i:1;d:6;i:2;d:5;i:3;d:1;},4,30,6
rprice,6,,S.21,0,88,0,a:10:{i:0;d:88;i:1;d:64;i:2;d:61;i:3;d:33;i:4;d:26;i:5;d:10;i:6;d:8;i:7;d:2;i:8;d:0;i:9;d:0;},10,100,64
rprice,7,,S.21,44,49,44,a:4:{i:0;d:49;i:1;d:44;i:2;d:13;i:3;d:3;},4,30,44
rprice,8,,S.21,66,75,66,a:10:{i:0;d:75;i:1;d:66;i:2;d:44;i:3;d:33;i:4;d:10;i:5;d:10;i:6;d:1;i:7;d:1;i:8;d:0;i:9;d:0;},10,50,66
rprice,9,,S.21,0,9,0,a:1:{i:0;d:9;},1,10,0
rprice,10,,S.21,0,0,0,a:1:{i:0;d:0;},1,5,0
rprice,11,,S.21,0,2,0,a:1:{i:0;d:2;},1,0,0
rprice,12,,S.21,2,23,2,a:1:{i:0;d:23;},1,2,0
rprice,13,,S.21,0,31,0,a:4:{i:0;d:31;i:1;d:1;i:2;d:0;i:3;d:0;},4,40,1
rprice,14,,S.21,30,91,30,a:4:{i:0;d:91;i:1;d:22;i:2;d:8;i:3;d:0;},4,30,22
rprice,15,,S.21,49,49,49,a:7:{i:0;d:49;i:1;d:49;i:2;d:23;i:3;d:17;i:4;d:4;i:5;d:2;i:6;d:2;},7,45,49
rprice,16,,S.21,0,0,0,a:1:{i:0;d:0;},1,2,0
rprice,17,,S.21,51,55,51,a:4:{i:0;d:55;i:1;d:51;i:2;d:16;i:3;d:3;},4,22,51
rprice,18,,S.21,0,47,0,a:7:{i:0;d:47;i:1;d:29;i:2;d:26;i:3;d:17;i:4;d:5;i:5;d:0;i:6;d:0;},7,60,29
rprice,19,,S.21,0,15,0,a:4:{i:0;d:15;i:1;d:1;i:2;d:0;i:3;d:0;},4,34,1
rprice,20,,S.21,70,83,70,a:4:{i:0;d:83;i:1;d:70;i:2;d:1;i:3;d:0;},4,20,70
rprice,21,,S.21,40,66,40,a:7:{i:0;d:66;i:1;d:10;i:2;d:9;i:3;d:7;i:4;d:1;i:5;d:0;i:6;d:0;},7,40,10
rprice,22,,S.21,70,80,70,a:10:{i:0;d:80;i:1;d:42;i:2;d:37;i:3;d:24;i:4;d:22;i:5;d:9;i:6;d:8;i:7;d:7;i:8;d:0;i:9;d:0;},10,70,42
rprice,23,,S.21,70,80,70,a:10:{i:0;d:80;i:1;d:42;i:2;d:37;i:3;d:24;i:4;d:22;i:5;d:9;i:6;d:8;i:7;d:7;i:8;d:0;i:9;d:0;},10,70,42
rprice,24,,S.21,0,44,0,a:7:{i:0;d:44;i:1;d:30;i:2;d:27;i:3;d:14;i:4;d:13;i:5;d:9;i:6;d:0;},7,50,30
rprice,25,,S.21,80,91,80,a:10:{i:0;d:91;i:1;d:80;i:2;d:21;i:3;d:13;i:4;d:11;i:5;d:4;i:6;d:0;i:7;d:0;i:8;d:0;i:9;d:0;},10,70,80
rprice,26,,S.21,60,78,60,a:7:{i:0;d:78;i:1;d:59;i:2;d:33;i:3;d:25;i:4;d:7;i:5;d:1;i:6;d:1;},7,60,59
rprice,27,,S.21,47,94,47,a:4:{i:0;d:94;i:1;d:47;i:2;d:42;i:3;d:2;},4,20,47
rprice,28,,S.21,37,68,37,a:4:{i:0;d:68;i:1;d:37;i:2;d:24;i:3;d:0;},4,30,37
rprice,29,,S.21,91,91,91,a:10:{i:0;d:91;i:1;d:91;i:2;d:78;i:3;d:51;i:4;d:15;i:5;d:14;i:6;d:5;i:7;d:3;i:8;d:2;i:9;d:1;},10,65,91
rprice,30,,S.21,88,88,88,a:4:{i:0;d:88;i:1;d:88;i:2;d:68;i:3;d:13;},4,25,88
rprice,31,,S.21,0,7,0,a:4:{i:0;d:7;i:1;d:6;i:2;d:4;i:3;d:0;},4,30,6
rprice,32,,S.21,1,4,1,a:1:{i:0;d:4;},1,1,0
rprice,33,,S.21,1,13,1,a:1:{i:0;d:13;},1,1,0
rprice,34,,S.21,1,13,1,a:1:{i:0;d:13;},1,1,0
rprice,35,,S.21,0,61,0,a:10:{i:0;d:61;i:1;d:31;i:2;d:17;i:3;d:16;i:4;d:13;i:5;d:9;i:6;d:4;i:7;d:2;i:8;d:2;i:9;d:0;},10,85,31
rprice,36,,S.21,68,100,68,a:4:{i:0;d:100;i:1;d:68;i:2;d:7;i:3;d:3;},4,35,68
rprice,37,,S.21,1,13,1,a:1:{i:0;d:13;},1,1,0
rprice,38,,S.21,0,31,0,a:4:{i:0;d:31;i:1;d:1;i:2;d:0;i:3;d:0;},4,35,1
rprice,39,,S.21,0,51,0,a:10:{i:0;d:51;i:1;d:42;i:2;d:36;i:3;d:36;i:4;d:14;i:5;d:2;i:6;d:2;i:7;d:2;i:8;d:2;i:9;d:0;},10,80,42
rprice,40,,S.21,41,97,41,a:4:{i:0;d:97;i:1;d:41;i:2;d:8;i:3;d:1;},4,35,41
rprice,41,,S.21,60,68,60,a:7:{i:0;d:68;i:1;d:55;i:2;d:23;i:3;d:20;i:4;d:19;i:5;d:0;i:6;d:0;},7,60,55
rprice,42,,S.21,57,57,57,a:7:{i:0;d:57;i:1;d:57;i:2;d:49;i:3;d:24;i:4;d:4;i:5;d:1;i:6;d:0;},7,45,57
rprice,43,,S.21,64,100,64,a:7:{i:0;d:100;i:1;d:64;i:2;d:61;i:3;d:41;i:4;d:13;i:5;d:3;i:6;d:0;},7,40,64
rprice,44,,S.21,1,51,1,a:1:{i:0;d:51;},1,1,0
rprice,45,,S.21,45,47,45,a:10:{i:0;d:47;i:1;d:29;i:2;d:26;i:3;d:22;i:4;d:17;i:5;d:13;i:6;d:5;i:7;d:3;i:8;d:0;i:9;d:0;},10,45,29
rprice,46,,S.21,42,75,42,a:4:{i:0;d:75;i:1;d:42;i:2;d:27;i:3;d:5;},4,30,42
rprice,47,,S.21,88,100,88,a:10:{i:0;d:100;i:1;d:88;i:2;d:14;i:3;d:13;i:4;d:4;i:5;d:1;i:6;d:1;i:7;d:0;i:8;d:0;i:9;d:0;},10,85,88
rprice,48,,S.21,0,46,0,a:7:{i:0;d:46;i:1;d:33;i:2;d:18;i:3;d:13;i:4;d:4;i:5;d:1;i:6;d:0;},7,65,33
rprice,49,,S.21,0,73,0,a:10:{i:0;d:73;i:1;d:27;i:2;d:18;i:3;d:12;i:4;d:4;i:5;d:2;i:6;d:2;i:7;d:0;i:8;d:0;i:9;d:0;},10,85,27
rprice,50,,S.21,0,2,0,a:4:{i:0;d:2;i:1;d:1;i:2;d:0;i:3;d:0;},4,64,1
rprice,51,,S.21,64,86,64,a:10:{i:0;d:86;i:1;d:57;i:2;d:51;i:3;d:44;i:4;d:37;i:5;d:23;i:6;d:16;i:7;d:9;i:8;d:3;i:9;d:1;},10,64,57
rprice,52,,S.21,1,2,1,a:1:{i:0;d:2;},1,1,0
rprice,53,,S.21,0,41,0,a:10:{i:0;d:41;i:1;d:41;i:2;d:14;i:3;d:14;i:4;d:8;i:5;d:2;i:6;d:1;i:7;d:0;i:8;d:0;i:9;d:0;},10,85,41
rprice,54,,S.21,64,83,64,a:10:{i:0;d:83;i:1;d:64;i:2;d:55;i:3;d:51;i:4;d:37;i:5;d:16;i:6;d:3;i:7;d:1;i:8;d:0;i:9;d:0;},10,64,64
rprice,55,,S.21,80,83,80,a:4:{i:0;d:83;i:1;d:80;i:2;d:61;i:3;d:55;},4,45,80
rprice,56,,S.21,35,49,35,a:4:{i:0;d:49;i:1;d:17;i:2;d:4;i:3;d:2;},4,35,17
rprice,57,,S.21,1,34,1,a:1:{i:0;d:34;},1,1,0
rprice,58,,S.21,65,100,65,a:7:{i:0;d:100;i:1;d:22;i:2;d:21;i:3;d:9;i:4;d:6;i:5;d:1;i:6;d:1;},7,65,22
rprice,59,,S.21,0,64,0,a:7:{i:0;d:64;i:1;d:57;i:2;d:16;i:3;d:4;i:4;d:4;i:5;d:2;i:6;d:2;},7,64,57
rprice,60,,S.21,0,0,0,a:1:{i:0;d:0;},1,1,0
rprice,1,,S.22,0,9,0,a:1:{i:0;d:9;},1,15,0
rprice,2,,S.22,83,91,83,a:10:{i:0;d:91;i:1;d:83;i:2;d:73;i:3;d:66;i:4;d:61;i:5;d:47;i:6;d:7;i:7;d:3;i:8;d:1;i:9;d:0;},10,20,83
rprice,3,,S.22,40,91,40,a:1:{i:0;d:91;},1,40,0
rprice,4,,S.22,0,47,0,a:10:{i:0;d:47;i:1;d:42;i:2;d:33;i:3;d:21;i:4;d:11;i:5;d:4;i:6;d:2;i:7;d:2;i:8;d:0;i:9;d:0;},10,60,42
rprice,5,,S.22,20,27,20,a:1:{i:0;d:27;},1,20,0
rprice,6,,S.22,30,31,30,a:4:{i:0;d:31;i:1;d:6;i:2;d:5;i:3;d:1;},4,30,6
rprice,7,,S.22,50,73,50,a:10:{i:0;d:73;i:1;d:33;i:2;d:18;i:3;d:13;i:4;d:12;i:5;d:4;i:6;d:2;i:7;d:1;i:8;d:0;i:9;d:0;},10,50,33
rprice,8,,S.22,42,78,42,a:7:{i:0;d:78;i:1;d:42;i:2;d:39;i:3;d:30;i:4;d:9;i:5;d:5;i:6;d:1;},7,40,42
rprice,9,,S.22,83,100,83,a:7:{i:0;d:100;i:1;d:83;i:2;d:49;i:3;d:7;i:4;d:4;i:5;d:2;i:6;d:0;},7,40,83
rprice,10,,S.22,30,75,30,a:1:{i:0;d:75;},1,30,0
rprice,11,,S.22,64,68,64,a:10:{i:0;d:68;i:1;d:64;i:2;d:39;i:3;d:27;i:4;d:19;i:5;d:5;i:6;d:2;i:7;d:2;i:8;d:1;i:9;d:0;},10,50,64
rprice,12,,S.22,73,91,73,a:10:{i:0;d:91;i:1;d:73;i:2;d:59;i:3;d:22;i:4;d:8;i:5;d:7;i:6;d:1;i:7;d:0;i:8;d:0;i:9;d:0;},10,50,73
rprice,13,,S.22,30,75,30,a:1:{i:0;d:75;},1,30,0
rprice,14,,S.22,0,0,0,a:1:{i:0;d:0;},1,30,0
rprice,15,,S.22,73,91,73,a:10:{i:0;d:91;i:1;d:73;i:2;d:59;i:3;d:22;i:4;d:8;i:5;d:7;i:6;d:1;i:7;d:0;i:8;d:0;i:9;d:0;},10,50,73
rprice,16,,S.22,0,0,0,a:1:{i:0;d:0;},1,25,0
rprice,17,,S.22,73,100,73,a:10:{i:0;d:100;i:1;d:73;i:2;d:49;i:3;d:42;i:4;d:22;i:5;d:11;i:6;d:7;i:7;d:4;i:8;d:4;i:9;d:2;},10,50,73
rprice,18,,S.22,40,57,40,a:4:{i:0;d:57;i:1;d:31;i:2;d:26;i:3;d:3;},4,40,31
rprice,19,,S.22,50,59,50,a:10:{i:0;d:59;i:1;d:44;i:2;d:37;i:3;d:11;i:4;d:9;i:5;d:9;i:6;d:8;i:7;d:8;i:8;d:0;i:9;d:0;},10,50,44
rprice,20,,S.22,44,49,44,a:4:{i:0;d:49;i:1;d:44;i:2;d:13;i:3;d:3;},4,30,44
rprice,21,,S.22,70,86,70,a:7:{i:0;d:86;i:1;d:46;i:2;d:41;i:3;d:19;i:4;d:12;i:5;d:3;i:6;d:3;},7,70,46
rprice,22,,S.22,80,91,80,a:10:{i:0;d:91;i:1;d:73;i:2;d:59;i:3;d:22;i:4;d:8;i:5;d:7;i:6;d:1;i:7;d:0;i:8;d:0;i:9;d:0;},10,80,73
rprice,23,,S.22,83,100,83,a:7:{i:0;d:100;i:1;d:83;i:2;d:49;i:3;d:7;i:4;d:4;i:5;d:2;i:6;d:0;},7,60,83
rprice,24,,S.22,50,86,50,a:7:{i:0;d:86;i:1;d:22;i:2;d:21;i:3;d:15;i:4;d:12;i:5;d:2;i:6;d:1;},7,50,22
rprice,25,,S.22,47,61,47,a:4:{i:0;d:61;i:1;d:47;i:2;d:27;i:3;d:22;},4,40,47
rprice,26,,S.22,80,91,80,a:10:{i:0;d:91;i:1;d:73;i:2;d:59;i:3;d:22;i:4;d:8;i:5;d:7;i:6;d:1;i:7;d:0;i:8;d:0;i:9;d:0;},10,80,73
rprice,27,,S.22,0,2,0,a:1:{i:0;d:2;},1,20,0
rprice,28,,S.22,88,88,88,a:7:{i:0;d:88;i:1;d:88;i:2;d:78;i:3;d:68;i:4;d:7;i:5;d:0;i:6;d:0;},7,50,88
rprice,29,,S.22,60,86,60,a:7:{i:0;d:86;i:1;d:46;i:2;d:41;i:3;d:19;i:4;d:12;i:5;d:3;i:6;d:3;},7,60,46
rprice,30,,S.22,0,49,0,a:7:{i:0;d:49;i:1;d:49;i:2;d:23;i:3;d:17;i:4;d:4;i:5;d:2;i:6;d:2;},7,50,49
rprice,31,,S.22,15,36,15,a:1:{i:0;d:36;},1,15,0
rprice,32,,S.22,80,97,80,a:10:{i:0;d:97;i:1;d:80;i:2;d:70;i:3;d:64;i:4;d:18;i:5;d:6;i:6;d:0;i:7;d:0;i:8;d:0;i:9;d:0;},10,50,80
rprice,33,,S.22,18,44,18,a:1:{i:0;d:44;},1,18,0
rprice,34,,S.22,50,75,50,a:7:{i:0;d:75;i:1;d:29;i:2;d:27;i:3;d:16;i:4;d:13;i:5;d:0;i:6;d:0;},7,50,29
rprice,35,,S.22,18,49,18,a:1:{i:0;d:49;},1,18,0
rprice,36,,S.22,0,6,0,a:1:{i:0;d:6;},1,19,0
rprice,37,,S.22,41,46,41,a:4:{i:0;d:46;i:1;d:41;i:2;d:19;i:3;d:3;},4,30,41
rprice,38,,S.22,0,59,0,a:10:{i:0;d:59;i:1;d:44;i:2;d:37;i:3;d:11;i:4;d:9;i:5;d:9;i:6;d:8;i:7;d:8;i:8;d:0;i:9;d:0;},10,60,44
rprice,39,,S.22,40,47,40,a:7:{i:0;d:47;i:1;d:29;i:2;d:22;i:3;d:17;i:4;d:5;i:5;d:0;i:6;d:0;},7,40,29
rprice,40,,S.22,66,75,66,a:10:{i:0;d:75;i:1;d:66;i:2;d:33;i:3;d:10;i:4;d:7;i:5;d:3;i:6;d:0;i:7;d:0;i:8;d:0;i:9;d:0;},10,45,66
rprice,41,,S.22,35,57,35,a:4:{i:0;d:57;i:1;d:31;i:2;d:26;i:3;d:6;},4,35,31
rprice,42,,S.22,57,86,57,a:10:{i:0;d:86;i:1;d:57;i:2;d:51;i:3;d:44;i:4;d:37;i:5;d:23;i:6;d:16;i:7;d:9;i:8;d:3;i:9;d:1;},10,50,57
rprice,43,,S.22,45,78,45,a:7:{i:0;d:78;i:1;d:42;i:2;d:39;i:3;d:30;i:4;d:9;i:5;d:5;i:6;d:1;},7,45,42
rprice,44,,S.22,50,70,50,a:4:{i:0;d:70;i:1;d:14;i:2;d:13;i:3;d:1;},4,50,14
rprice,45,,S.22,0,46,0,a:7:{i:0;d:46;i:1;d:24;i:2;d:17;i:3;d:9;i:4;d:2;i:5;d:0;i:6;d:0;},7,50,24
rprice,46,,S.22,0,0,0,a:1:{i:0;d:0;},1,15,0
rprice,47,,S.22,0,2,0,a:1:{i:0;d:2;},1,10,0
rprice,48,,S.22,61,70,61,a:7:{i:0;d:70;i:1;d:61;i:2;d:13;i:3;d:2;i:4;d:2;i:5;d:1;i:6;d:0;},7,45,61
rprice,49,,S.22,0,0,0,a:4:{i:0;d:0;i:1;d:0;i:2;d:0;i:3;d:0;},4,30,0
rprice,50,,S.22,70,78,70,a:10:{i:0;d:78;i:1;d:70;i:2;d:61;i:3;d:59;i:4;d:57;i:5;d:39;i:6;d:23;i:7;d:13;i:8;d:5;i:9;d:1;},10,45,70
rprice,51,,S.22,45,59,45,a:10:{i:0;d:59;i:1;d:44;i:2;d:37;i:3;d:11;i:4;d:9;i:5;d:9;i:6;d:8;i:7;d:8;i:8;d:0;i:9;d:0;},10,45,44
rprice,52,,S.22,49,91,49,a:7:{i:0;d:91;i:1;d:49;i:2;d:47;i:3;d:18;i:4;d:11;i:5;d:5;i:6;d:0;},7,40,49
rprice,53,,S.22,45,80,45,a:7:{i:0;d:80;i:1;d:36;i:2;d:36;i:3;d:14;i:4;d:2;i:5;d:2;i:6;d:0;},7,45,36
rprice,54,,S.22,0,5,0,a:1:{i:0;d:5;},1,10,0
rprice,55,,S.22,45,80,45,a:7:{i:0;d:80;i:1;d:36;i:2;d:24;i:3;d:16;i:4;d:7;i:5;d:5;i:6;d:0;},7,45,36
rprice,56,,S.22,46,86,46,a:7:{i:0;d:86;i:1;d:46;i:2;d:41;i:3;d:19;i:4;d:12;i:5;d:3;i:6;d:3;},7,45,46
rprice,57,,S.22,66,75,66,a:10:{i:0;d:75;i:1;d:66;i:2;d:44;i:3;d:33;i:4;d:10;i:5;d:10;i:6;d:1;i:7;d:1;i:8;d:0;i:9;d:0;},10,48,66
rprice,58,,S.22,10,80,10,a:1:{i:0;d:80;},1,10,0
rprice,59,,S.22,0,27,0,a:4:{i:0;d:27;i:1;d:21;i:2;d:1;i:3;d:0;},4,30,21
rprice,60,,S.22,49,66,49,a:4:{i:0;d:66;i:1;d:49;i:2;d:31;i:3;d:1;},4,25,49
rprice,1,,S.23,73,100,73,a:10:{i:0;d:100;i:1;d:73;i:2;d:49;i:3;d:42;i:4;d:22;i:5;d:11;i:6;d:7;i:7;d:4;i:8;d:4;i:9;d:2;},10,60,73
rprice,2,,S.23,50,78,50,a:7:{i:0;d:78;i:1;d:42;i:2;d:39;i:3;d:30;i:4;d:9;i:5;d:5;i:6;d:1;},7,50,42
rprice,3,,S.23,64,88,64,a:10:{i:0;d:88;i:1;d:64;i:2;d:61;i:3;d:33;i:4;d:26;i:5;d:10;i:6;d:8;i:7;d:2;i:8;d:0;i:9;d:0;},10,60,64
rprice,4,,S.23,0,80,0,a:1:{i:0;d:80;},1,0,0
rprice,5,,S.23,0,14,0,a:1:{i:0;d:14;},1,0,0
rprice,6,,S.23,55,73,55,a:4:{i:0;d:73;i:1;d:55;i:2;d:33;i:3;d:0;},4,35,55
rprice,7,,S.23,0,47,0,a:10:{i:0;d:47;i:1;d:39;i:2;d:33;i:3;d:13;i:4;d:12;i:5;d:6;i:6;d:5;i:7;d:2;i:8;d:1;i:9;d:0;},10,60,39
rprice,8,,S.23,0,59,0,a:10:{i:0;d:59;i:1;d:44;i:2;d:37;i:3;d:11;i:4;d:9;i:5;d:9;i:6;d:8;i:7;d:8;i:8;d:0;i:9;d:0;},10,60,44
rprice,9,,S.23,70,78,70,a:10:{i:0;d:78;i:1;d:70;i:2;d:61;i:3;d:59;i:4;d:57;i:5;d:39;i:6;d:23;i:7;d:13;i:8;d:5;i:9;d:1;},10,50,70
rprice,10,,S.23,0,3,0,a:1:{i:0;d:3;},1,0,0
rprice,11,,S.23,0,44,0,a:7:{i:0;d:44;i:1;d:20;i:2;d:17;i:3;d:15;i:4;d:5;i:5;d:0;i:6;d:0;},7,50,20
rprice,12,,S.23,83,100,83,a:4:{i:0;d:100;i:1;d:83;i:2;d:4;i:3;d:2;},4,5,83
rprice,13,,S.23,55,68,55,a:7:{i:0;d:68;i:1;d:55;i:2;d:23;i:3;d:20;i:4;d:19;i:5;d:0;i:6;d:0;},7,50,55
rprice,14,,S.23,10,37,10,a:4:{i:0;d:37;i:1;d:8;i:2;d:0;i:3;d:0;},4,10,8
rprice,15,,S.23,73,83,73,a:7:{i:0;d:83;i:1;d:73;i:2;d:70;i:3;d:53;i:4;d:5;i:5;d:0;i:6;d:0;},7,50,73
rprice,16,,S.23,2,80,2,a:1:{i:0;d:80;},1,2,0
rprice,17,,S.23,80,91,80,a:10:{i:0;d:91;i:1;d:80;i:2;d:53;i:3;d:21;i:4;d:13;i:5;d:5;i:6;d:4;i:7;d:0;i:8;d:0;i:9;d:0;},10,60,80
rprice,18,,S.23,0,7,0,a:4:{i:0;d:7;i:1;d:6;i:2;d:4;i:3;d:0;},4,15,6
rprice,19,,S.23,3,78,3,a:1:{i:0;d:78;},1,3,0
rprice,20,,S.23,0,0,0,a:1:{i:0;d:0;},1,90,0
rprice,21,,S.23,0,11,0,a:1:{i:0;d:11;},1,50,0
rprice,22,,S.23,5,36,5,a:1:{i:0;d:36;},1,5,0
rprice,23,,S.23,83,100,83,a:10:{i:0;d:100;i:1;d:83;i:2;d:23;i:3;d:12;i:4;d:3;i:5;d:2;i:6;d:2;i:7;d:1;i:8;d:1;i:9;d:0;},10,60,83
rprice,24,,S.23,0,18,0,a:7:{i:0;d:18;i:1;d:13;i:2;d:11;i:3;d:6;i:4;d:1;i:5;d:0;i:6;d:0;},7,50,13
rprice,25,,S.23,0,19,0,a:1:{i:0;d:19;},1,20,0
rprice,26,,S.23,0,0,0,a:1:{i:0;d:0;},1,5,0
rprice,27,,S.23,59,68,59,a:7:{i:0;d:68;i:1;d:59;i:2;d:59;i:3;d:51;i:4;d:5;i:5;d:4;i:6;d:3;},7,50,59
rprice,28,,S.23,15,78,15,a:4:{i:0;d:78;i:1;d:10;i:2;d:0;i:3;d:0;},4,15,10
rprice,29,,S.23,0,2,0,a:1:{i:0;d:2;},1,10,0
rprice,30,,S.23,68,68,68,a:10:{i:0;d:68;i:1;d:68;i:2;d:46;i:3;d:14;i:4;d:7;i:5;d:6;i:6;d:6;i:7;d:0;i:8;d:0;i:9;d:0;},10,60,68
rprice,31,,S.23,20,46,20,a:4:{i:0;d:46;i:1;d:20;i:2;d:0;i:3;d:0;},4,20,20
rprice,32,,S.23,0,1,0,a:1:{i:0;d:1;},1,10,0
rprice,33,,S.23,44,66,44,a:4:{i:0;d:66;i:1;d:44;i:2;d:1;i:3;d:1;},4,15,44
rprice,34,,S.23,60,91,60,a:10:{i:0;d:91;i:1;d:57;i:2;d:5;i:3;d:1;i:4;d:0;i:5;d:0;i:6;d:0;i:7;d:0;i:8;d:0;i:9;d:0;},10,60,57
rprice,35,,S.23,64,97,64,a:7:{i:0;d:97;i:1;d:64;i:2;d:25;i:3;d:21;i:4;d:3;i:5;d:0;i:6;d:0;},7,50,64
rprice,36,,S.23,5,6,5,a:1:{i:0;d:6;},1,5,0
rprice,37,,S.23,88,94,88,a:10:{i:0;d:94;i:1;d:88;i:2;d:47;i:3;d:21;i:4;d:19;i:5;d:14;i:6;d:5;i:7;d:0;i:8;d:0;i:9;d:0;},10,60,88
rprice,38,,S.23,94,100,94,a:10:{i:0;d:100;i:1;d:94;i:2;d:86;i:3;d:66;i:4;d:47;i:5;d:46;i:6;d:42;i:7;d:2;i:8;d:2;i:9;d:1;},10,60,94
rprice,39,,S.23,91,91,91,a:10:{i:0;d:91;i:1;d:91;i:2;d:78;i:3;d:51;i:4;d:15;i:5;d:14;i:6;d:5;i:7;d:3;i:8;d:2;i:9;d:1;},10,60,91
rprice,40,,S.23,5,13,5,a:1:{i:0;d:13;},1,5,0
rprice,41,,S.23,5,13,5,a:1:{i:0;d:13;},1,5,0
rprice,42,,S.23,25,64,25,a:4:{i:0;d:64;i:1;d:25;i:2;d:21;i:3;d:0;},4,15,25
rprice,43,,S.23,0,20,0,a:4:{i:0;d:20;i:1;d:16;i:2;d:9;i:3;d:0;},4,51,16
rprice,44,,S.23,94,94,94,a:10:{i:0;d:94;i:1;d:94;i:2;d:80;i:3;d:41;i:4;d:31;i:5;d:23;i:6;d:15;i:7;d:13;i:8;d:4;i:9;d:0;},10,60,94
rprice,45,,S.23,55,100,55,a:4:{i:0;d:100;i:1;d:55;i:2;d:37;i:3;d:2;},4,15,55
rprice,46,,S.23,15,64,15,a:4:{i:0;d:64;i:1;d:9;i:2;d:7;i:3;d:2;},4,15,9
rprice,47,,S.23,61,94,61,a:7:{i:0;d:94;i:1;d:61;i:2;d:3;i:3;d:2;i:4;d:1;i:5;d:0;i:6;d:0;},7,50,61
